Winston-Salem,http://a.espncdn.com/i/teamlogos/ncaa/500/2736.png,#C8102E
Wisconsin-Platteville,http://a.espncdn.com/i/teamlogos/ncaa/500/272.png,#ff5800
Wofford,http://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,#886E4C
Worcester State College,http://a.espncdn.com/i/teamlogos/ncaa/500/402.png,
Wright State University,http://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,
Yale,http://a.espncdn.com/i/teamlogos/ncaa/500/43.png,#00356B
Youngstown State,http://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,#C8102E
Dixie State,http://a.espncdn.com/i/teamlogos/ncaa/500/3101.png,#16243A
Hofstra,http://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,
Northeastern,http://a.espncdn.com/i/teamlogos/ncaa/500/111.png,
Shorter,http://a.espncdn.com/i/teamlogos/ncaa/500/2560.png,
University of Mary,http://a.espncdn.com/i/teamlogos/ncaa/500/559.png,
Fort Valley State,http://a.espncdn.com/i/teamlogos/ncaa/500/2232.png,#1D4F91
Tuskegee,http://a.espncdn.com/i/teamlogos/ncaa/500/2657.png,#7B0707
Va.-Lynchburg,http://a.espncdn.com/i/teamlogos/ncaa/500/2355.png,#303A55
Edward Waters,http://a.espncdn.com/i/teamlogos/ncaa/500/2206.png,#7B2683
Colorado Mesa,http://a.espncdn.com/i/teamlogos/ncaa/500/11.png,#860037
Carson-Newman,http://a.espncdn.com/i/teamlogos/ncaa/2105/2105.png,#FF671F
Ind. Wesleyan,http://a.espncdn.com/i/teamlogos/ncaa/2105/111756.png,#A6192E
Morehouse,http://a.espncdn.com/i/teamlogos/ncaa/2105/60.png,#A7A8A9
Lindenwood,http://a.espncdn.com/i/teamlogos/ncaa/2105/2815.png,#B5A36A
Webber Int'l,http://a.espncdn.com/i/teamlogos/ncaa/2105/2691.png,#00544D
Texas College,http://a.espncdn.com/i/teamlogos/ncaa/2105/2637.png,#E0A238
N'Western (IA),http://a.espncdn.com/i/teamlogos/ncaa/2105/2471.png,#A80000
Fla. Memorial,http://a.espncdn.com/i/teamlogos/ncaa/2105/125762.png,#24469A
Lincoln (CA),http://a.espncdn.com/i/teamlogos/ncaa/2105/124179.png,#960600
North American,http://a.espncdn.com/i/teamlogos/ncaa/2105/123086.png,#17297B
Clark Atlanta,http://a.espncdn.com/i/teamlogos/ncaa/2105/2805.png,#C8102E
Central State,http://a.espncdn.com/i/teamlogos/ncaa/2105/2119.png,#46132D
Allen,http://a.espncdn.com/i/teamlogos/ncaa/2105/2019.png,#025399
Lane,http://a.espncdn.com/i/teamlogos/ncaa/2105/2323.png,#C41B31
Albany State (GA),http://a.espncdn.com/i/teamlogos/ncaa/2105/2013.png,#0033A0
Miles,http://a.espncdn.com/i/teamlogos/ncaa/2105/2396.png,#671F75
Southwest Baptist,http://a.espncdn.com/i/teamlogos/ncaa/2105/2586.png,#472380
Southwest Minnesota State,http://a.espncdn.com/i/teamlogos/ncaa/2105/2587.png,#3A1807
Upper Iowa University,http://a.espncdn.com/i/teamlogos/ncaa/2105/389.png,#001f60
West Georgia,http://a.espncdn.com/i/teamlogos/ncaa/2105/2698.png,#0033A1
Little Rock,http://a.espncdn.com/i/teamlogos/ncaa/2105/124386.png,#3F2177
New Haven,http://a.espncdn.com/i/teamlogos/ncaa/2105/2441.png,#004B8D
Cumberland (TN),http://a.espncdn.com/i/teamlogos/ncaa/2105/2161.png,#98002E
Chadron St,http://a.espncdn.com/i/teamlogos/ncaa/2105/2123.png,#660033
Sul Ross State,http://a.espncdn.com/i/teamlogos/ncaa/2105/2834.png,#C70032
UT Rio Grande Valley,http://a.espncdn.com/i/teamlogos/ncaa/2105/292.png,#F05023
Fayetteville State,http://a.espncdn.com/i/teamlogos/ncaa/2105/2220.png,#0067B1
Thomas More,http://a.espncdn.com/i/teamlogos/ncaa/2105/2646.png,#00559F
Louisiana College,http://a.espncdn.com/i/teamlogos/ncaa/2105/2347.png,#0038A8
Langston,http://a.espncdn.com/i/teamlogos/ncaa/2105/2324.png,#1B3668
Lincoln (PA),http://a.espncdn.com/i/teamlogos/ncaa/2105/2339.png,#003366
Ferrum,http://a.espncdn.com/i/teamlogos/ncaa/2105/366.png,#998542
Warner University,http://a.espncdn.com/i/teamlogos/ncaa/2105/2683.png,#1A305B
Virginia St,http://a.espncdn.com/i/teamlogos/ncaa/2105/330.png,#1F3D7B
St. Anselm,http://a.espncdn.com/i/teamlogos/ncaa/2105/2830.png,#143E5F
Adrian,http://a.espncdn.com/i/teamlogos/ncaa/2105/2003.png,#000000
Virginia Union,http://a.espncdn.com/i/teamlogos/ncaa/2105/2676.png,#8F012D
Bowie State,http://a.espncdn.com/i/teamlogos/ncaa/2105/2075.png,#1D252C
West Liberty,http://a.espncdn.com/i/teamlogos/ncaa/2105/2699.png,#FFFFFF
Northeastern State,http://a.espncdn.com/i/teamlogos/ncaa/2105/196.png,#008265
ERSKINE,http://a.espncdn.com/i/teamlogos/ncaa/2105/101784.png,#B8A46A
BLUEFIELD,http://a.espncdn.com/i/teamlogos/ncaa/2105/495.png,#071D49
Kentucky Christian,http://a.espncdn.com/i/teamlogos/ncaa/2105/3077.png,#EB1927
Greensboro College,http://a.espncdn.com/i/teamlogos/ncaa/2105/2256.png,#007A53
Texas Wesleyan,http://a.espncdn.com/i/teamlogos/ncaa/2105/102626.png,#002460
Southern Connecticut State,http://a.espncdn.com/i/teamlogos/ncaa/2105/2583.png,#001489
Merchant Marine Academy,http://a.espncdn.com/i/teamlogos/ncaa/2105/2383.png,#093A88
Coast Guard,http://a.espncdn.com/i/teamlogos/ncaa/2105/2557.png,#CC0000
Johnson C Smith,http://a.espncdn.com/i/teamlogos/ncaa/2105/2304.png,#002D56
Frostburg State,http://a.espncdn.com/i/teamlogos/ncaa/2105/341.png,#BA0C2F
Springfield,http://a.espncdn.com/i/teamlogos/ncaa/2105/81.png,#862633
Johns Hopkins University,http://a.espncdn.com/i/teamlogos/ncaa/2105/118.png,#68ACE5
Susquehanna,http://a.espncdn.com/i/teamlogos/ncaa/2105/216.png,#FF6A14
Christopher Newport,http://a.espncdn.com/i/teamlogos/ncaa/2105/3112.png,#0039A6
Lagrange College,http://a.espncdn.com/i/teamlogos/ncaa/2105/548.png,#C4203C
Berry College,http://a.espncdn.com/i/teamlogos/ncaa/2105/2757.png,#00205B
Assumption,http://a.espncdn.com/i/teamlogos/ncaa/2105/2038.png,#005B99
Muhlenberg,http://a.espncdn.com/i/teamlogos/ncaa/2105/2422.png,#A2AAA4
University of Mount Union,http://a.espncdn.com/i/teamlogos/ncaa/2105/426.png,#661C78
Ashland,http://a.espncdn.com/i/teamlogos/ncaa/2105/308.png,#5C068C
Wartburg,http://a.espncdn.com/i/teamlogos/ncaa/2105/2685.png,#F58025
Chapman,http://a.espncdn.com/i/teamlogos/ncaa/2105/411.png,#862633
Wisconsin-River Falls,http://a.espncdn.com/i/teamlogos/ncaa/2105/2723.png,#C80F2E
Newberry,http://a.espncdn.com/i/teamlogos/ncaa/2105/2444.png,#ce0e2d
West Florida,http://a.espncdn.com/i/teamlogos/ncaa/2105/110242.png,#0072CE
Hanover College,http://a.espncdn.com/i/teamlogos/ncaa/2105/2262.png,#A6192E
North Central College,http://a.espncdn.com/i/teamlogos/ncaa/2105/3071.png,#ab3541
Coe College,http://a.espncdn.com/i/teamlogos/ncaa/2105/2141.png,#93282C
Bethel (MN),http://a.espncdn.com/i/teamlogos/ncaa/2105/2802.png,#002F5F
Pittsburg St,http://a.espncdn.com/i/teamlogos/ncaa/2105/90.png,#CC0C2F
Indianapolis,http://a.espncdn.com/i/teamlogos/ncaa/2105/2292.png,#9D2136
Western Colorado,http://a.espncdn.com/i/teamlogos/ncaa/2105/2714.png,#A71930
UT Permian Basin,http://a.espncdn.com/i/teamlogos/ncaa/2105/110243.png,#E35205
Salisbury,http://a.espncdn.com/i/teamlogos/ncaa/2105/2532.png,#8A0000
John Carroll University,http://a.espncdn.com/i/teamlogos/ncaa/2105/2302.png,#28334A
Saint John's (MN),http://a.espncdn.com/i/teamlogos/ncaa/2105/2600.png,#be0f34
Wisconsin-Lacrosse,http://a.espncdn.com/i/teamlogos/ncaa/2105/2740.png,#969799
Eastern University,http://a.espncdn.com/i/teamlogos/ncaa/2105/127954.png,#6F2C3F
Trinity University TX,http://a.espncdn.com/i/teamlogos/ncaa/2105/386.png,#723130
Depauw,http://a.espncdn.com/i/teamlogos/ncaa/2105/83.png,#111C24
